,Target,Customer_Age,Dependent_count,Education_Level,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,On_book_cat,Important_client_score,Avg_Trans_Amt,Customer_Age_Category,Days_Inactive_Last_Year,RecencyScore,Affluent_criteria,Budget_criteria,Young_prof_criteria,High_net_worth_individual,Product_by_Year,Marital_Status,Total_Amt_Increased,Has_debt,MonetaryScore,FrequencyScore,Age_&_Marital,Gender_&_Age,Card_&_Age,Gender_&_Frequency,Gender_&_Monetary,Total_Ct_Increased,Ct_vs_Amt,Family_criteria,Credit_builder_criteria,Digital_criteria,Rewards_maximizer,May_marry,Gender
64,0.0,51.0,2.0,1,0,0.0,36.0,3.0,2.0,2.0,9930.0,0.0,9930.0,0.731,1276.0,21.0,1.333,0.0,2.0,9.0,60.76190476190476,1.0,60.0,4.0,0.0,1.0,0.0,0.0,1.0,Single,0,0,1,1,Middle_Aged_Single,F_Middle_Aged,Blue_Middle_Aged,F_1,F_1,1,Inc_ct_dec_amt,0,0,0,0,0,0
65,0.0,45.0,1.0,3,1,0.0,36.0,4.0,4.0,3.0,6576.0,0.0,6576.0,0.579,1465.0,34.0,0.619,0.0,2.0,12.0,43.088235294117645,1.0,120.0,2.0,0.0,0.0,0.0,0.0,1.3333333333333333,Single,0,0,1,1,Middle_Aged_Single,M_Middle_Aged,Blue_Middle_Aged,M_1,M_1,0,Dec_ct_dec_amt,0,0,0,0,0,1
66,0.0,53.0,0.0,3,3,0.0,42.0,5.0,4.0,1.0,2664.0,2037.0,627.0,0.85,1286.0,29.0,0.933,0.765,2.0,17.5,44.3448275862069,1.0,120.0,2.0,0.0,0.0,0.0,0.0,1.4285714285714286,Single,0,1,1,1,Middle_Aged_Single,M_Middle_Aged,Blue_Middle_Aged,M_1,M_1,0,Dec_ct_dec_amt,0,0,0,0,0,1
67,0.0,64.0,1.0,3,0,0.0,52.0,6.0,4.0,3.0,1709.0,895.0,814.0,1.656,1673.0,32.0,0.882,0.524,3.0,26.0,52.28125,2.0,120.0,2.0,0.0,0.0,0.0,0.0,1.3846153846153848,Married,1,1,1,1,Senior_Married,M_Senior,Blue_Senior,M_1,M_1,0,Dec_ct_inc_amt,0,1,0,0,0,1
68,0.0,45.0,3.0,3,1,0.0,35.0,5.0,4.0,2.0,3454.0,1200.0,2254.0,0.597,1313.0,30.0,0.304,0.347,1.0,14.583333333333332,43.766666666666666,1.0,120.0,2.0,0.0,0.0,0.0,0.0,1.7142857142857144,Married,0,1,1,1,Middle_Aged_Married,M_Middle_Aged,Blue_Middle_Aged,M_1,M_1,0,Dec_ct_dec_amt,1,0,0,0,0,1
69,0.0,53.0,3.0,5,1,0.0,35.0,5.0,3.0,2.0,3789.0,1706.0,2083.0,1.047,1609.0,42.0,0.68,0.45,1.0,14.583333333333332,38.30952380952381,1.0,90.0,3.0,0.0,0.0,0.0,0.0,1.7142857142857144,Married,1,1,1,1,Middle_Aged_Married,M_Middle_Aged,Blue_Middle_Aged,M_1,M_1,0,Dec_ct_inc_amt,1,0,0,0,0,1
70,0.0,56.0,3.0,2,4,0.0,50.0,3.0,2.0,0.0,9689.0,2250.0,7439.0,0.576,1158.0,19.0,0.727,0.232,3.0,12.5,60.94736842105263,2.0,60.0,4.0,1.0,0.0,0.0,0.0,0.72,Married,0,1,1,1,Senior_Married,M_Senior,Blue_Senior,M_1,M_1,0,Dec_ct_dec_amt,1,0,1,0,0,1
71,1.0,47.0,2.0,2,3,0.0,37.0,2.0,3.0,3.0,5449.0,1628.0,3821.0,0.696,836.0,18.0,0.385,0.299,2.0,6.166666666666667,46.44444444444444,1.0,90.0,3.0,0.0,0.0,0.0,0.0,0.6486486486486486,Married,0,1,1,1,Middle_Aged_Married,M_Middle_Aged,Blue_Middle_Aged,M_1,M_1,0,Dec_ct_dec_amt,0,0,0,0,0,1
72,0.0,49.0,3.0,2,3,0.0,43.0,4.0,4.0,0.0,23032.0,1960.0,21072.0,0.619,1289.0,22.0,1.0,0.085,2.0,14.333333333333334,58.59090909090909,1.0,120.0,2.0,0.0,0.0,0.0,0.0,1.1162790697674418,Single,0,1,1,1,Middle_Aged_Single,F_Middle_Aged,Blue_Middle_Aged,F_1,F_1,1,Same_ct_dec_amt,0,0,1,0,0,0
73,0.0,41.0,3.0,2,3,1.0,34.0,5.0,3.0,3.0,34516.0,2053.0,32463.0,1.034,1487.0,26.0,0.733,0.059,1.0,14.166666666666668,57.19230769230769,1.0,90.0,3.0,0.0,0.0,0.0,0.0,1.7647058823529411,Married,1,1,1,1,Middle_Aged_Married,F_Middle_Aged,Silver_Middle_Aged,F_1,F_1,0,Dec_ct_inc_amt,1,0,0,0,0,0
74,0.0,53.0,3.0,3,4,0.0,34.0,6.0,2.0,2.0,2940.0,1264.0,1676.0,0.562,1259.0,33.0,0.5,0.43,1.0,17.0,38.15151515151515,1.0,60.0,4.0,1.0,0.0,0.0,0.0,2.1176470588235294,Married,0,1,1,1,Middle_Aged_Married,M_Middle_Aged,Blue_Middle_Aged,M_1,M_1,0,Dec_ct_dec_amt,1,0,0,0,0,1
75,0.0,44.0,2.0,3,0,0.0,32.0,3.0,3.0,3.0,3031.0,1879.0,1152.0,0.788,1298.0,15.0,1.5,0.62,1.0,8.0,86.53333333333333,1.0,90.0,3.0,0.0,0.0,0.0,0.0,1.125,Single,0,1,1,1,Middle_Aged_Single,F_Middle_Aged,Blue_Middle_Aged,F_1,F_1,1,Inc_ct_dec_amt,0,0,0,0,0,0
76,0.0,44.0,3.0,1,2,0.0,25.0,3.0,3.0,0.0,1862.0,0.0,1862.0,0.883,1226.0,34.0,0.789,0.0,1.0,6.25,36.05882352941177,1.0,90.0,3.0,0.0,0.0,0.0,0.0,1.44,Unknown,0,0,1,1,Middle_Aged_Unknown,M_Middle_Aged,Blue_Middle_Aged,M_1,M_1,0,Dec_ct_dec_amt,1,1,1,0,0,1
77,0.0,43.0,4.0,4,0,0.0,33.0,2.0,3.0,3.0,8358.0,926.0,7432.0,0.762,1566.0,37.0,0.542,0.111,1.0,5.5,42.32432432432432,1.0,90.0,3.0,0.0,0.0,0.0,0.0,0.7272727272727273,Married,0,1,1,1,Middle_Aged_Married,F_Middle_Aged,Blue_Middle_Aged,F_1,F_1,0,Dec_ct_dec_amt,1,0,0,0,0,0
78,0.0,53.0,2.0,4,4,0.0,36.0,6.0,1.0,2.0,34516.0,931.0,33585.0,0.828,1022.0,21.0,1.1,0.027,2.0,18.0,48.666666666666664,1.0,30.0,5.0,1.0,0.0,0.0,0.0,2.0,Single,0,1,1,1,Middle_Aged_Single,M_Middle_Aged,Blue_Middle_Aged,M_1,M_1,1,Inc_ct_dec_amt,0,0,0,0,0,1
79,0.0,44.0,1.0,0,2,0.0,36.0,5.0,2.0,3.0,14450.0,2440.0,12010.0,1.283,1235.0,30.0,0.667,0.169,2.0,15.0,41.166666666666664,1.0,60.0,4.0,0.0,0.0,0.0,0.0,1.6666666666666667,Married,1,1,1,1,Middle_Aged_Married,M_Middle_Aged,Blue_Middle_Aged,M_1,M_1,0,Dec_ct_inc_amt,0,0,0,0,0,1
80,0.0,62.0,1.0,3,0,0.0,56.0,6.0,1.0,0.0,1438.3,0.0,1438.3,0.813,1951.0,44.0,1.095,0.0,3.0,28.0,44.34090909090909,2.0,30.0,5.0,0.0,0.0,0.0,0.0,1.2857142857142856,Married,0,0,2,2,Senior_Married,F_Senior,Blue_Senior,F_2,F_2,1,Inc_ct_dec_amt,0,1,1,0,0,0
81,0.0,54.0,4.0,1,4,0.0,36.0,6.0,3.0,2.0,33791.0,1960.0,31831.0,0.618,1047.0,31.0,0.824,0.058,2.0,18.0,33.774193548387096,1.0,90.0,3.0,1.0,0.0,0.0,0.0,2.0,Divorced,0,1,1,1,Middle_Aged_Divorced,M_Middle_Aged,Blue_Middle_Aged,M_1,M_1,0,Dec_ct_dec_amt,1,0,0,0,0,1
82,0.0,57.0,4.0,3,2,0.0,39.0,4.0,3.0,0.0,8466.0,1886.0,6580.0,0.56,1342.0,32.0,0.391,0.223,2.0,13.0,41.9375,2.0,90.0,3.0,0.0,0.0,0.0,0.0,1.2307692307692308,Married,0,1,1,1,Senior_Married,M_Senior,Blue_Senior,M_1,M_1,0,Dec_ct_dec_amt,1,0,1,0,0,1
83,0.0,42.0,3.0,2,2,0.0,36.0,5.0,3.0,3.0,15088.0,865.0,14223.0,0.939,1107.0,21.0,1.625,0.057,2.0,15.0,52.714285714285715,1.0,90.0,3.0,0.0,0.0,0.0,0.0,1.6666666666666667,Married,0,1,1,1,Middle_Aged_Married,M_Middle_Aged,Blue_Middle_Aged,M_1,M_1,1,Inc_ct_dec_amt,1,0,0,0,0,1
84,0.0,42.0,4.0,1,2,0.0,36.0,5.0,1.0,2.0,3263.0,1674.0,1589.0,0.588,1251.0,35.0,0.346,0.513,2.0,15.0,35.74285714285714,1.0,30.0,5.0,0.0,0.0,0.0,0.0,1.6666666666666667,Divorced,0,1,1,1,Middle_Aged_Divorced,M_Middle_Aged,Blue_Middle_Aged,M_1,M_1,0,Dec_ct_dec_amt,1,0,0,0,0,1
85,0.0,48.0,3.0,3,3,0.0,35.0,6.0,1.0,0.0,13551.0,1294.0,12257.0,0.791,1388.0,37.0,1.056,0.095,1.0,17.5,37.513513513513516,1.0,30.0,5.0,0.0,0.0,0.0,0.0,2.0571428571428574,Single,0,1,1,1,Middle_Aged_Single,M_Middle_Aged,Blue_Middle_Aged,M_1,M_1,1,Inc_ct_dec_amt,0,0,1,0,0,1
86,0.0,52.0,3.0,1,3,0.0,48.0,3.0,2.0,0.0,11976.0,1273.0,10703.0,1.024,2089.0,36.0,1.118,0.106,3.0,12.0,58.02777777777778,1.0,60.0,4.0,0.0,0.0,0.0,0.0,0.75,Unknown,1,1,2,1,Middle_Aged_Unknown,M_Middle_Aged,Blue_Middle_Aged,M_1,M_2,1,Inc_ct_inc_amt,1,0,1,0,0,1
87,0.0,49.0,1.0,5,2,0.0,36.0,4.0,6.0,3.0,24159.0,1196.0,22963.0,0.712,1111.0,24.0,1.0,0.05,2.0,12.0,46.291666666666664,1.0,150.0,1.0,0.0,0.0,0.0,0.0,1.3333333333333333,Married,0,1,1,1,Middle_Aged_Married,M_Middle_Aged,Blue_Middle_Aged,M_1,M_1,1,Same_ct_dec_amt,0,0,0,0,0,1
88,0.0,53.0,2.0,1,0,0.0,44.0,3.0,2.0,3.0,5362.0,1901.0,3461.0,0.816,1553.0,38.0,1.0,0.355,2.0,11.0,40.86842105263158,1.0,60.0,4.0,0.0,1.0,0.0,0.0,0.8181818181818182,Married,0,1,1,1,Middle_Aged_Married,F_Middle_Aged,Blue_Middle_Aged,F_1,F_1,1,Same_ct_dec_amt,0,0,0,0,0,0
89,0.0,50.0,2.0,3,4,0.0,36.0,3.0,2.0,2.0,34516.0,1023.0,33493.0,1.004,1064.0,13.0,0.625,0.03,2.0,9.0,81.84615384615384,1.0,60.0,4.0,1.0,0.0,0.0,0.0,1.0,Single,1,1,1,1,Middle_Aged_Single,M_Middle_Aged,Blue_Middle_Aged,M_1,M_1,0,Dec_ct_inc_amt,0,0,0,0,0,1
90,0.0,55.0,1.0,5,0,0.0,36.0,4.0,1.0,0.0,3174.0,1951.0,1223.0,0.766,1243.0,29.0,0.611,0.615,2.0,12.0,42.86206896551724,1.0,30.0,5.0,0.0,0.0,0.0,0.0,1.3333333333333333,Married,0,1,1,1,Middle_Aged_Married,F_Middle_Aged,Blue_Middle_Aged,F_1,F_1,0,Dec_ct_dec_amt,0,0,1,0,0,0
91,0.0,53.0,1.0,1,3,0.0,47.0,3.0,2.0,2.0,12262.0,1836.0,10426.0,1.584,1659.0,38.0,1.533,0.15,2.0,11.75,43.6578947368421,1.0,60.0,4.0,0.0,0.0,0.0,0.0,0.7659574468085106,Married,1,1,1,1,Middle_Aged_Married,M_Middle_Aged,Blue_Middle_Aged,M_1,M_1,1,Inc_ct_inc_amt,0,0,0,0,0,1
92,0.0,47.0,3.0,1,1,0.0,41.0,4.0,3.0,3.0,3788.0,1540.0,2248.0,0.566,1594.0,47.0,0.382,0.407,2.0,13.666666666666666,33.91489361702128,1.0,90.0,3.0,0.0,0.0,0.0,0.0,1.1707317073170733,Single,0,1,1,2,Middle_Aged_Single,F_Middle_Aged,Blue_Middle_Aged,F_2,F_1,0,Dec_ct_dec_amt,0,0,0,0,0,0
93,0.0,55.0,2.0,2,4,1.0,42.0,2.0,3.0,2.0,34516.0,1527.0,32989.0,0.526,1268.0,42.0,0.355,0.044,2.0,7.0,30.19047619047619,1.0,90.0,3.0,1.0,0.0,0.0,0.0,0.5714285714285714,Single,0,1,1,1,Middle_Aged_Single,M_Middle_Aged,Silver_Middle_Aged,M_1,M_1,0,Dec_ct_dec_amt,0,0,0,0,0,1
94,0.0,47.0,3.0,3,2,0.0,36.0,4.0,2.0,2.0,2926.0,0.0,2926.0,0.676,1304.0,24.0,0.846,0.0,2.0,12.0,54.333333333333336,1.0,60.0,4.0,0.0,0.0,0.0,0.0,1.3333333333333333,Single,0,0,1,1,Middle_Aged_Single,M_Middle_Aged,Blue_Middle_Aged,M_1,M_1,0,Dec_ct_dec_amt,0,0,0,0,0,1
95,0.0,58.0,4.0,3,4,0.0,52.0,6.0,1.0,0.0,32090.0,0.0,32090.0,0.567,1368.0,30.0,0.364,0.0,3.0,26.0,45.6,2.0,30.0,5.0,1.0,0.0,0.0,0.0,1.3846153846153848,Single,0,0,1,1,Senior_Single,M_Senior,Blue_Senior,M_1,M_1,0,Dec_ct_dec_amt,0,0,1,0,0,1
96,1.0,53.0,2.0,3,3,0.0,41.0,3.0,3.0,2.0,11669.0,2227.0,9442.0,0.622,720.0,23.0,0.353,0.191,2.0,10.25,31.304347826086957,1.0,90.0,3.0,0.0,0.0,0.0,0.0,0.8780487804878049,Married,0,1,1,1,Middle_Aged_Married,M_Middle_Aged,Blue_Middle_Aged,M_1,M_1,0,Dec_ct_dec_amt,0,0,0,0,0,1
97,0.0,52.0,2.0,1,1,0.0,45.0,3.0,1.0,2.0,13532.0,1300.0,12232.0,0.846,1521.0,29.0,1.417,0.096,2.0,11.25,52.44827586206897,1.0,30.0,5.0,0.0,0.0,0.0,0.0,0.8,Single,0,1,1,1,Middle_Aged_Single,M_Middle_Aged,Blue_Middle_Aged,M_1,M_1,1,Inc_ct_dec_amt,0,0,0,0,0,1
98,0.0,50.0,1.0,0,0,1.0,36.0,4.0,2.0,2.0,11888.0,2090.0,9798.0,0.7,1137.0,30.0,0.765,0.176,2.0,12.0,37.9,1.0,60.0,4.0,0.0,0.0,0.0,0.0,1.3333333333333333,Unknown,0,1,1,1,Middle_Aged_Unknown,F_Middle_Aged,Silver_Middle_Aged,F_1,F_1,0,Dec_ct_dec_amt,0,0,0,0,0,0
99,0.0,42.0,1.0,3,0,0.0,36.0,5.0,1.0,2.0,2393.0,1985.0,408.0,0.788,978.0,16.0,0.778,0.83,2.0,15.0,61.125,1.0,30.0,5.0,0.0,0.0,0.0,0.0,1.6666666666666667,Married,0,1,1,1,Middle_Aged_Married,F_Middle_Aged,Blue_Middle_Aged,F_1,F_1,0,Dec_ct_dec_amt,0,1,0,0,0,0
100,0.0,57.0,4.0,3,3,0.0,46.0,3.0,2.0,3.0,19270.0,1662.0,17608.0,1.186,1565.0,28.0,1.545,0.086,2.0,11.5,55.892857142857146,2.0,60.0,4.0,0.0,0.0,0.0,0.0,0.7826086956521738,Married,1,1,1,1,Senior_Married,M_Senior,Blue_Senior,M_1,M_1,1,Inc_ct_inc_amt,1,0,0,0,0,1
101,0.0,52.0,1.0,3,3,0.0,43.0,3.0,1.0,4.0,3710.0,2517.0,1193.0,1.541,1578.0,34.0,0.7,0.678,2.0,10.75,46.411764705882355,1.0,30.0,5.0,0.0,0.0,0.0,0.0,0.8372093023255813,Married,1,1,1,1,Middle_Aged_Married,M_Middle_Aged,Blue_Middle_Aged,M_1,M_1,0,Dec_ct_inc_amt,0,0,0,0,0,1
102,0.0,47.0,2.0,5,0,0.0,37.0,2.0,1.0,3.0,3235.0,797.0,2438.0,0.541,1493.0,32.0,1.0,0.246,2.0,6.166666666666667,46.65625,1.0,30.0,5.0,0.0,0.0,0.0,0.0,0.6486486486486486,Single,0,1,1,1,Middle_Aged_Single,M_Middle_Aged,Blue_Middle_Aged,M_1,M_1,1,Same_ct_dec_amt,0,0,0,0,0,1
103,0.0,44.0,3.0,3,1,0.0,38.0,3.0,1.0,0.0,11749.0,788.0,10961.0,0.688,1178.0,27.0,0.929,0.067,2.0,9.5,43.629629629629626,1.0,30.0,5.0,0.0,0.0,0.0,0.0,0.9473684210526316,Single,0,1,1,1,Middle_Aged_Single,F_Middle_Aged,Blue_Middle_Aged,F_1,F_1,0,Dec_ct_dec_amt,0,0,1,0,0,0
104,0.0,53.0,2.0,1,2,0.0,36.0,5.0,3.0,2.0,7753.0,2100.0,5653.0,0.839,991.0,26.0,0.733,0.271,2.0,15.0,38.11538461538461,1.0,90.0,3.0,0.0,0.0,0.0,0.0,1.6666666666666667,Divorced,0,1,1,1,Middle_Aged_Divorced,M_Middle_Aged,Blue_Middle_Aged,M_1,M_1,0,Dec_ct_dec_amt,0,0,0,0,0,1
105,0.0,45.0,4.0,2,2,0.0,40.0,5.0,1.0,0.0,10408.0,1186.0,9222.0,1.689,2560.0,42.0,1.211,0.114,2.0,16.666666666666668,60.95238095238095,1.0,30.0,5.0,0.0,0.0,0.0,0.0,1.5,Divorced,1,1,2,1,Middle_Aged_Divorced,M_Middle_Aged,Blue_Middle_Aged,M_1,M_2,1,Inc_ct_inc_amt,1,0,1,0,0,1
106,0.0,63.0,1.0,2,2,0.0,36.0,6.0,2.0,3.0,3967.0,1568.0,2399.0,1.236,1657.0,29.0,1.231,0.395,2.0,18.0,57.13793103448276,2.0,60.0,4.0,0.0,0.0,0.0,0.0,2.0,Married,1,1,1,1,Senior_Married,F_Senior,Blue_Senior,F_1,F_1,1,Inc_ct_inc_amt,0,0,0,0,0,0
107,0.0,39.0,2.0,4,0,0.0,27.0,4.0,2.0,2.0,6205.0,2517.0,3688.0,0.939,1204.0,19.0,0.727,0.406,1.0,9.0,63.36842105263158,1.0,60.0,4.0,0.0,0.0,0.0,0.0,1.7777777777777777,Single,0,1,1,1,Middle_Aged_Single,F_Middle_Aged,Blue_Middle_Aged,F_1,F_1,0,Dec_ct_dec_amt,0,0,0,0,0,0
108,1.0,48.0,5.0,1,0,0.0,38.0,1.0,3.0,3.0,8025.0,0.0,8025.0,0.654,673.0,18.0,0.8,0.0,2.0,3.1666666666666665,37.388888888888886,1.0,90.0,3.0,0.0,1.0,0.0,0.0,0.31578947368421056,Married,0,0,1,1,Middle_Aged_Married,F_Middle_Aged,Blue_Middle_Aged,F_1,F_1,0,Dec_ct_dec_amt,1,0,0,0,0,0
109,0.0,51.0,1.0,2,4,0.0,42.0,6.0,2.0,3.0,9036.0,2327.0,6709.0,0.649,1131.0,18.0,0.636,0.258,2.0,21.0,62.833333333333336,1.0,60.0,4.0,1.0,0.0,0.0,0.0,1.7142857142857142,Single,0,1,1,1,Middle_Aged_Single,M_Middle_Aged,Blue_Middle_Aged,M_1,M_1,0,Dec_ct_dec_amt,0,0,0,0,0,1
110,0.0,59.0,1.0,3,0,0.0,36.0,3.0,2.0,3.0,6335.0,1128.0,5207.0,0.397,1217.0,20.0,0.667,0.178,2.0,9.0,60.85,2.0,60.0,4.0,0.0,0.0,0.0,0.0,1.0,Single,0,1,1,1,Senior_Single,F_Senior,Blue_Senior,F_1,F_1,0,Dec_ct_dec_amt,0,0,0,0,0,0
111,1.0,59.0,1.0,2,2,0.0,53.0,2.0,3.0,3.0,14979.0,0.0,14979.0,0.71,530.0,10.0,1.0,0.0,3.0,8.833333333333334,53.0,2.0,90.0,3.0,0.0,0.0,0.0,0.0,0.45283018867924524,Single,0,0,1,1,Senior_Single,M_Senior,Blue_Senior,M_1,M_1,1,Same_ct_dec_amt,0,0,0,0,0,1
112,1.0,48.0,4.0,0,0,0.0,38.0,3.0,2.0,3.0,2732.0,0.0,2732.0,0.76,739.0,16.0,0.455,0.0,2.0,9.5,46.1875,1.0,60.0,4.0,0.0,0.0,0.0,0.0,0.9473684210526316,Married,0,0,1,1,Middle_Aged_Married,F_Middle_Aged,Blue_Middle_Aged,F_1,F_1,0,Dec_ct_dec_amt,1,0,0,0,0,0
113,0.0,55.0,2.0,3,4,0.0,50.0,3.0,2.0,0.0,10916.0,1536.0,9380.0,1.317,1592.0,34.0,1.0,0.141,3.0,12.5,46.8235294117647,1.0,60.0,4.0,1.0,0.0,0.0,0.0,0.72,Married,1,1,1,1,Middle_Aged_Married,M_Middle_Aged,Blue_Middle_Aged,M_1,M_1,1,Inc_ct_inc_amt,0,0,1,0,0,1
114,0.0,47.0,4.0,3,1,0.0,36.0,4.0,1.0,3.0,5349.0,1228.0,4121.0,0.728,1343.0,30.0,1.308,0.23,2.0,12.0,44.766666666666666,1.0,30.0,5.0,0.0,0.0,0.0,0.0,1.3333333333333333,Married,0,1,1,1,Middle_Aged_Married,F_Middle_Aged,Blue_Middle_Aged,F_1,F_1,1,Inc_ct_dec_amt,1,0,0,0,0,0
115,0.0,41.0,2.0,1,3,0.0,24.0,4.0,1.0,3.0,9366.0,1104.0,8262.0,0.572,1303.0,39.0,0.625,0.118,1.0,8.0,33.41025641025641,1.0,30.0,5.0,0.0,0.0,0.0,0.0,2.0,Married,0,1,1,1,Middle_Aged_Married,M_Middle_Aged,Blue_Middle_Aged,M_1,M_1,0,Dec_ct_dec_amt,0,0,0,0,0,1
116,0.0,40.0,3.0,1,3,0.0,28.0,5.0,1.0,0.0,21617.0,0.0,21617.0,1.047,1351.0,22.0,0.467,0.0,1.0,11.666666666666668,61.40909090909091,1.0,30.0,5.0,0.0,0.0,0.0,0.0,2.142857142857143,Single,1,0,1,1,Middle_Aged_Single,M_Middle_Aged,Blue_Middle_Aged,M_1,M_1,0,Dec_ct_inc_amt,0,0,1,0,0,1
117,0.0,50.0,1.0,3,1,1.0,31.0,2.0,2.0,3.0,18386.0,0.0,18386.0,0.868,1298.0,22.0,0.571,0.0,1.0,5.166666666666667,59.0,1.0,60.0,4.0,0.0,0.0,0.0,0.0,0.7741935483870968,Single,0,0,1,1,Middle_Aged_Single,F_Middle_Aged,Silver_Middle_Aged,F_1,F_1,0,Dec_ct_dec_amt,0,0,0,0,0,0
118,0.0,47.0,4.0,0,2,0.0,41.0,6.0,2.0,2.0,2405.0,1540.0,865.0,0.469,1087.0,29.0,1.231,0.64,2.0,20.5,37.48275862068966,1.0,60.0,4.0,0.0,0.0,0.0,0.0,1.7560975609756098,Single,0,1,1,1,Middle_Aged_Single,M_Middle_Aged,Blue_Middle_Aged,M_1,M_1,1,Inc_ct_dec_amt,0,1,0,0,0,1
119,0.0,42.0,5.0,2,1,0.0,36.0,3.0,3.0,3.0,2038.0,0.0,2038.0,0.786,1238.0,28.0,0.75,0.0,2.0,9.0,44.214285714285715,1.0,90.0,3.0,0.0,0.0,0.0,0.0,1.0,Married,0,0,1,1,Middle_Aged_Married,F_Middle_Aged,Blue_Middle_Aged,F_1,F_1,0,Dec_ct_dec_amt,1,1,0,0,0,0
120,0.0,48.0,4.0,1,1,0.0,38.0,6.0,1.0,3.0,8135.0,0.0,8135.0,1.373,1716.0,29.0,0.812,0.0,2.0,19.0,59.172413793103445,1.0,30.0,5.0,0.0,0.0,0.0,0.0,1.8947368421052633,Single,1,0,1,1,Middle_Aged_Single,F_Middle_Aged,Blue_Middle_Aged,F_1,F_1,0,Dec_ct_inc_amt,0,0,0,0,0,0
121,0.0,49.0,1.0,5,4,0.0,38.0,6.0,1.0,3.0,9364.0,618.0,8746.0,0.554,1099.0,27.0,0.8,0.066,2.0,19.0,40.7037037037037,1.0,30.0,5.0,1.0,0.0,0.0,0.0,1.8947368421052633,Married,0,1,1,1,Middle_Aged_Married,M_Middle_Aged,Blue_Middle_Aged,M_1,M_1,0,Dec_ct_dec_amt,0,0,0,0,0,1
122,0.0,43.0,4.0,3,0,0.0,34.0,2.0,3.0,1.0,3195.0,1954.0,1241.0,0.971,1285.0,29.0,0.706,0.612,1.0,5.666666666666667,44.310344827586206,1.0,90.0,3.0,0.0,0.0,0.0,0.0,0.7058823529411764,Divorced,0,1,1,1,Middle_Aged_Divorced,F_Middle_Aged,Blue_Middle_Aged,F_1,F_1,0,Dec_ct_dec_amt,1,0,0,0,0,0
123,0.0,56.0,0.0,1,3,0.0,43.0,5.0,2.0,1.0,2852.0,1024.0,1828.0,1.009,1651.0,28.0,1.0,0.359,2.0,17.916666666666668,58.964285714285715,2.0,60.0,4.0,0.0,0.0,0.0,0.0,1.3953488372093024,Married,1,1,1,1,Senior_Married,M_Senior,Blue_Senior,M_1,M_1,1,Inc_ct_inc_amt,0,0,0,0,0,1
124,0.0,59.0,1.0,2,1,0.0,36.0,2.0,3.0,3.0,4224.0,1305.0,2919.0,0.852,1152.0,31.0,0.824,0.309,2.0,6.0,37.16129032258065,2.0,90.0,3.0,0.0,0.0,0.0,0.0,0.6666666666666666,Single,0,1,1,1,Senior_Single,F_Senior,Blue_Senior,F_1,F_1,0,Dec_ct_dec_amt,0,0,0,0,0,0
125,0.0,47.0,4.0,3,0,0.0,41.0,6.0,5.0,3.0,3482.0,2114.0,1368.0,0.508,1039.0,24.0,0.263,0.607,2.0,20.5,43.291666666666664,1.0,150.0,1.0,0.0,0.0,0.0,0.0,1.7560975609756098,Divorced,0,1,1,1,Middle_Aged_Divorced,F_Middle_Aged,Blue_Middle_Aged,F_1,F_1,0,Dec_ct_dec_amt,1,0,0,0,0,0
126,0.0,50.0,4.0,0,1,0.0,40.0,5.0,2.0,3.0,3065.0,1570.0,1495.0,1.077,1130.0,28.0,1.333,0.512,2.0,16.666666666666668,40.357142857142854,1.0,60.0,4.0,0.0,0.0,0.0,0.0,1.5,Married,1,1,1,1,Middle_Aged_Married,F_Middle_Aged,Blue_Middle_Aged,F_1,F_1,1,Inc_ct_inc_amt,1,0,0,0,0,0
127,0.0,51.0,3.0,0,0,0.0,43.0,3.0,1.0,2.0,2185.0,1761.0,424.0,0.682,1645.0,30.0,0.429,0.806,2.0,10.75,54.833333333333336,1.0,30.0,5.0,0.0,0.0,0.0,0.0,0.8372093023255813,Married,0,1,1,1,Middle_Aged_Married,F_Middle_Aged,Blue_Middle_Aged,F_1,F_1,0,Dec_ct_dec_amt,1,1,0,0,0,0
128,0.0,47.0,3.0,0,0,0.0,36.0,4.0,1.0,0.0,1611.0,746.0,865.0,0.993,1413.0,29.0,0.706,0.463,2.0,12.0,48.724137931034484,1.0,30.0,5.0,0.0,0.0,0.0,0.0,1.3333333333333333,Married,0,1,1,1,Middle_Aged_Married,F_Middle_Aged,Blue_Middle_Aged,F_1,F_1,0,Dec_ct_dec_amt,1,1,1,0,0,0
129,1.0,46.0,5.0,3,3,0.0,33.0,6.0,3.0,3.0,32975.0,2517.0,30458.0,0.658,597.0,17.0,0.7,0.076,1.0,16.5,35.11764705882353,1.0,90.0,3.0,0.0,0.0,0.0,0.0,2.1818181818181817,Single,0,1,1,1,Middle_Aged_Single,M_Middle_Aged,Blue_Middle_Aged,M_1,M_1,0,Dec_ct_dec_amt,0,0,0,0,0,1
